elapsed_s,tflops,gpu_uuid
0.2671949863433838,161.58642769497482,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.27402782440185547,161.53780797000923,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.28085923194885254,161.46493887048453,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.28768420219421387,161.60770732110987,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.2945075035095215,161.6594178500199,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.3013482093811035,161.2709272516272,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.30821895599365234,160.62257041568927,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.31508946418762207,160.642847075829,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.3219587802886963,160.62107113084056,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.32881975173950195,160.71723864898652,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.33568406105041504,160.71573759631883,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.34255003929138184,160.71573759631883,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.3494148254394531,160.69167977262,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.35628843307495117,160.5955428299512,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.36315274238586426,160.69167977262,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.3700246810913086,160.54751748257263,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.3768913745880127,160.64585767868027,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.3837571144104004,160.71573759631883,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.3906214237213135,160.73979141955613,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.39749598503112793,160.61957187398085,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.4043698310852051,160.54751748257263,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.41123056411743164,160.73979141955613,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.4180943965911865,160.73979141955613,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.42496633529663086,160.61957187398085,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.4318397045135498,160.54751748257263,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.4387087821960449,160.69167977262,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.44558119773864746,160.76235052048395,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.4524710178375244,160.35570298500238,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.4593374729156494,160.6676403454362,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.46620798110961914,160.57003382392887,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.4730813503265381,160.54751748257263,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.47995638847351074,160.57153215612976,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.48682570457458496,160.5955428299512,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.4936959743499756,160.54751748257263,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.5005617141723633,160.61957187398085,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.5074288845062256,160.64359691803114,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.5143015384674072,160.54751748257263,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.5211765766143799,160.54751748257263,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.5280463695526123,160.64359691803114,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.534928560256958,160.47553887810315,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.5417952537536621,160.61957187398085,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.5486636161804199,160.64359691803114,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.5555393695831299,160.47553887810315,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.5624105930328369,160.61957187398085,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.5692873001098633,160.50102903851274,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.576157808303833,160.5955428299512,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.5830271244049072,160.61957187398085,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.5898957252502441,160.64134741242495,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.5967721939086914,160.49952085011887,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.6036489009857178,160.45155290684414,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.610525369644165,160.54751748257263,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.6173992156982422,160.49952085011887,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.6242735385894775,160.49952085011887,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.6311402320861816,160.64359691803114,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.6380205154418945,160.35870283465434,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.6449010372161865,160.45155290684414,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.6517763137817383,160.47553887810315,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.6586544513702393,160.42758526643604,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.6655256748199463,160.50177755735118,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.6723949909210205,160.54751748257263,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.6792669296264648,160.61656225626425,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.6861376762390137,160.5955428299512,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.6930091381072998,160.61957187398085,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.6998977661132812,160.1188243959994,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.7068023681640625,159.73547011137518,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.7137048244476318,159.78301079223357,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.7205767631530762,160.52352116609092,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.7274847030639648,159.80678620836565,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.7343971729278564,159.68795771192256,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.7413125038146973,159.63751158255187,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
0.7482175827026367,159.71096367912216,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
